Date,strategy_ret_5d,strategy_ret_5d_after_cost,model,cumulative_return
2015-01-16,0.05440882705468656,0.05340882705468656,short_term_reversal,0.07353157257032938
2015-01-20,0.029651466733494974,0.028651466733494974,short_term_reversal,0.10428982670918474
2015-01-21,0.00030696931436680953,-0.0006930306856331905,short_term_reversal,0.1035245199734427
2015-01-22,0.01125832389758736,0.010258323897587358,short_term_reversal,0.11484483192825978
2015-01-23,0.015483362530651336,0.014483362530651335,short_term_reversal,0.1309915337944998
2015-01-26,0.012904275833214825,0.011904275833214826,short_term_reversal,0.14445516897782018
2015-01-27,0.018057579060802725,0.017057579060802724,short_term_reversal,0.16397680350420374
2015-01-28,0.03076097907448871,0.02976097907448871,short_term_reversal,0.19861789279648256
2015-01-29,0.03246818064240264,0.031468180642402636,short_term_reversal,0.23633621716821818
2015-01-30,0.03115018546040915,0.030150185460409148,short_term_reversal,0.27361198340726056
2015-02-02,0.023529111780525948,0.022529111780525947,short_term_reversal,0.3023053301464602
2015-02-03,-0.00012728337996272375,-0.0011272833799627238,short_term_reversal,0.3008372629921492
2015-02-04,-0.009550944038324141,-0.010550944038324142,short_term_reversal,0.2871122018273522
2015-02-05,-0.013742109105187894,-0.014742109105187893,short_term_reversal,0.2681374533173948
2015-02-06,-0.01835601015973246,-0.01935601015973246,short_term_reversal,0.24359137188704616
2015-02-09,-0.0038865858093405327,-0.004886585809340533,short_term_reversal,0.2375144559365645
2015-02-10,0.01016184397056445,0.009161843970564451,short_term_reversal,0.2488523702931733
2015-02-11,-0.0035632205190978803,-0.004563220519097881,short_term_reversal,0.24315358153172761
2015-02-12,-0.00722614007018433,-0.00822614007018433,short_term_reversal,0.23292722604129645
2015-02-13,0.014687747930043175,0.013687747930043175,short_term_reversal,0.2498032231274372
2015-02-17,0.006517616899487306,0.005517616899487306,short_term_reversal,0.2566991585123988
2015-02-18,-0.009580147181530113,-0.010580147181530112,short_term_reversal,0.24340309645243252
2015-02-19,-0.002843150404352217,-0.003843150404352217,short_term_reversal,0.23862451133952844
2015-02-20,-0.0050892692154853505,-0.0060892692154853505,short_term_reversal,0.2310821932330831
2015-02-23,-0.009733694460259939,-0.01073369446025994,short_term_reversal,0.2178681331154524
2015-02-24,-0.00809638072956241,-0.009096380729562412,short_term_reversal,0.20678994089823277
2015-02-25,-0.019913869447161225,-0.020913869447161226,short_term_reversal,0.1815512936241397
2015-02-26,-0.014291592661988801,-0.0152915926619888,short_term_reversal,0.16348349253279348
2015-02-27,-0.01477514868784839,-0.01577514868784839,short_term_reversal,0.1451293674422316
2015-03-02,-0.020025154613254475,-0.021025154613254476,short_term_reversal,0.12105284543958028
2015-03-03,-0.03631010502552563,-0.03731010502552563,short_term_reversal,0.07922624603706518
2015-03-04,-0.018452227456685857,-0.01945222745668586,short_term_reversal,0.05823289162192702
2015-03-05,-0.0317101208243429,-0.0327101208243429,short_term_reversal,0.02361796587667997
2015-03-06,-0.012066261909576034,-0.013066261909576035,short_term_reversal,0.010243105439187827
2015-03-09,-0.012819819397696483,-0.013819819397696484,short_term_reversal,-0.003718271825749797
2015-03-10,0.009271705887112182,0.008271705887112183,short_term_reversal,0.004522677610411474
2015-03-11,0.022894496010312345,0.021894496010312344,short_term_reversal,0.026516195367620732
2015-03-12,0.028097382255741793,0.027097382255741792,short_term_reversal,0.05433209710520703
2015-03-13,0.039067705642850156,0.038067705642850155,short_term_reversal,0.09446810102761694
2015-03-16,0.027554656630866092,0.02655465663086609,short_term_reversal,0.12353132564384128
2015-03-17,0.01447585338493581,0.013475853384935808,short_term_reversal,0.13867186906160023
2015-03-18,-0.011012817101460013,-0.012012817101460013,short_term_reversal,0.12499321215998571
2015-03-19,0.006094972176460631,0.005094972176460631,short_term_reversal,0.1307250212746478
2015-03-20,-0.014001829094455829,-0.01500182909445583,short_term_reversal,0.11376207775266067
2015-03-23,-0.017159496971572274,-0.018159496971572275,short_term_reversal,0.09353671867465918
2015-03-24,-0.00881719311688959,-0.00981719311688959,short_term_reversal,0.08280125752702028
2015-03-25,0.00039219299246311844,-0.0006078070075368816,short_term_reversal,0.08214312333492546
2015-03-26,-0.0033160480561952753,-0.004316048056195275,short_term_reversal,0.07747254161093076
2015-03-27,-0.004979902175338866,-0.005979902175338866,short_term_reversal,0.07102936121548376
2015-03-30,-0.0003723412244057256,-0.0013723412244057256,short_term_reversal,0.06955954347053872
2015-03-31,0.020730449005608387,0.019730449005608386,short_term_reversal,0.09066243350144587
2015-04-01,0.01059856371505,0.00959856371505,short_term_reversal,0.1011312263610209
2015-04-02,0.0011610770719900777,0.00016107707199007767,short_term_reversal,0.10130859335483988
2015-04-06,0.007910468468122373,0.006910468468122373,short_term_reversal,0.10891915166289068
2015-04-07,0.005036039734590019,0.004036039734590019,short_term_reversal,0.11339479342144987
2015-04-08,-0.010219950845831556,-0.011219950845831557,short_term_reversal,0.10090255856725627
2015-04-09,0.0037634145205441972,0.0027634145205441972,short_term_reversal,0.10394480868330525
2015-04-10,0.00022774432491540875,-0.0007722556750845912,short_term_reversal,0.10309228103981938
2015-04-13,0.008863448832354041,0.007863448832354042,short_term_reversal,0.11176639074914085
2015-04-14,-0.0042572036165978355,-0.0052572036165978355,short_term_reversal,0.10592160845888254
